Subject,Activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std()
18,WALKING_DOWNSTAIRS,0.2884394689,-0.016866692,-0.1033908092,-0.3026345651,-0.2542140458,-0.4186101275,0.9322774784,-0.2258091255,-0.0493636733,-0.9604048745,-0.9329622182,-0.9216617496,0.0809044045,-0.0007570694,-0.0141769918,-0.3872239324,-0.4470338725,-0.6512466649,-0.0576548656,-0.0636214337,0.0987471683,-0.5024730335,-0.617230786,-0.4836582607,-0.0836566573,-0.0509120259,-0.0570591814,-0.6767161816,-0.7526086222,-0.6056554111,-0.2935319736,-0.229934247,-0.2935319736,-0.229934247,-0.466516044,-0.3825173332,-0.3810228147,-0.5079954783,-0.7016630736,-0.7441595189,-0.3500867933,-0.3090496138,-0.505824358,-0.2855358716,-0.273798158,-0.4182586498,-0.4127282867,-0.4659826664,-0.6221358951,-0.4160505009,-0.4645460547,-0.6787510804,-0.4892322745,-0.6415275951,-0.4470306995,-0.5139470895,-0.6077579793,-0.5439961105,-0.2419735348,-0.3442994342,-0.3833987134,-0.3865650724,-0.6047354144,-0.5338449321,-0.7442360451,-0.7634308017
18,WALKING_UPSTAIRS,0.2654012019,-0.0222060684,-0.1126558913,-0.3801682867,-0.2111551202,-0.3143733914,0.8833302584,-0.3166199462,-0.1061125492,-0.9617388071,-0.9420568812,-0.907839724,0.0812402029,0.0211654692,0.0093589663,-0.5632021347,-0.5679406386,-0.7608299112,-0.0470683915,-0.052613382,0.0906736478,-0.5938415041,-0.5072970031,-0.4339222121,-0.0899953037,-0.0527472611,-0.0692536211,-0.7606890286,-0.8288721712,-0.7189517579,-0.2791463128,-0.37184157,-0.2791463128,-0.37184157,-0.6014639483,-0.5793303203,-0.3691086,-0.5280581341,-0.7816526893,-0.8355251279,-0.4650972619,-0.3634507426,-0.5227283771,-0.3506398409,-0.1905506382,-0.2695713905,-0.5894105902,-0.579650286,-0.7361492741,-0.5753312524,-0.5855314329,-0.7847284303,-0.59232371,-0.6498172666,-0.5043640969,-0.6007112964,-0.4434298369,-0.4660224312,-0.4365610645,-0.4362189334,-0.5744813966,-0.5879260771,-0.6540290893,-0.533044636,-0.8261931609,-0.8609109922
20,STANDING,0.2780769047,-0.0180695049,-0.1004027599,-0.9672099612,-0.8754104111,-0.9131424816,0.9112317525,-0.3059387167,0.0708655286,-0.9819169421,-0.9574627214,-0.9424373256,0.0763556159,0.0116930222,-0.0061368194,-0.9595283322,-0.935605651,-0.958936311,-0.024133505,-0.0698308924,0.0773671449,-0.8867491727,-0.9039139407,-0.9073433247,-0.1020491327,-0.0432152398,-0.0518152247,-0.9216442399,-0.9476330707,-0.9486698548,-0.9224068574,-0.9106720948,-0.9224068574,-0.9106720948,-0.956624899,-0.9384543723,-0.8836750286,-0.8436834103,-0.9479365011,-0.9263287884,-0.9619327289,-0.8981942125,-0.9299858248,-0.9698061789,-0.8725254095,-0.9109958603,-0.9597104893,-0.9357175541,-0.9527411079,-0.9630989115,-0.9404741789,-0.9639730977,-0.8810194248,-0.9106491411,-0.9114099116,-0.8905257051,-0.9012374996,-0.9148720144,-0.9212255952,-0.9186518803,-0.9400078971,-0.936025033,-0.8794376748,-0.8491273471,-0.9296000071,-0.9272257204
20,SITTING,0.2780454391,-0.0147229305,-0.1083696345,-0.9830818589,-0.9361227047,-0.9291063968,0.9244545224,0.0733385413,0.1516791352,-0.9858290344,-0.9669835342,-0.9358549662,0.0746568393,0.0059743027,0.0016013486,-0.9820782292,-0.9708968635,-0.9765224888,-0.036405929,-0.0650689347,0.0642882138,-0.9763090171,-0.9601045086,-0.9457718035,-0.0959970816,-0.0407299244,-0.0465835149,-0.9774149109,-0.9796840973,-0.9797420841,-0.952738043,-0.9377640282,-0.952738043,-0.9377640282,-0.9787745783,-0.9725378715,-0.9395744356,-0.9410699098,-0.9830102761,-0.97507615,-0.9812030642,-0.9451986192,-0.9475974571,-0.9839783753,-0.9350317005,-0.9249471755,-0.982243603,-0.9711582876,-0.9732114614,-0.9835657608,-0.9727765773,-0.978458923,-0.9699132844,-0.9646430688,-0.9509633639,-0.9784335385,-0.9580156964,-0.9491768221,-0.9469134517,-0.9421512315,-0.9717304626,-0.9725977442,-0.9533990682,-0.9437257559,-0.9761083538,-0.9752265883
20,LAYING,0.2395078822,-0.0144406281,-0.1042743225,-0.9622491147,-0.9640981803,-0.9725719984,-0.4724314156,0.8648829566,0.477573305,-0.9286742151,-0.9760184769,-0.9765185525,0.0892716006,0.001108225,-0.0030989185,-0.9842707282,-0.9770026068,-0.9849892241,-0.0231760616,-0.0954899626,0.1236802099,-0.9844774143,-0.9729419103,-0.9724098935,-0.0995033069,-0.038776298,-0.0610028293,-0.9892835774,-0.9815400621,-0.9866705344,-0.9607431262,-0.9394894446,-0.9607431262,-0.9394894446,-0.9846700738,-0.9801616871,-0.9604473725,-0.9621535979,-0.9867495009,-0.9810793016,-0.9657287816,-0.9655959584,-0.9763926513,-0.9609979072,-0.9649609884,-0.9719013247,-0.9838899851,-0.9772207075,-0.9828762121,-0.9862138831,-0.9784514468,-0.9857078063,-0.9826194035,-0.9731200296,-0.9722786035,-0.9851545885,-0.9730925181,-0.9749952671,-0.9528270713,-0.9418940855,-0.9796954581,-0.9795651969,-0.9698322412,-0.9642059154,-0.9811198206,-0.9819861529
20,WALKING,0.2725893365,-0.0211999922,-0.1135394771,-0.208342792,0.4897718086,-0.2287342174,0.8999652057,-0.3444439131,-0.035130214,-0.9703272665,-0.9620033835,-0.9538504396,0.0841234323,-0.0210619559,0.0063445722,-0.0906450419,0.2443108941,-0.3876645843,-0.0234104226,-0.0741050546,0.0851359929,-0.2329406143,0.0858321519,-0.1657484674,-0.0679992365,-0.0514175759,-0.0549273708,-0.2532274454,-0.1275540907,-0.2270443273,0.0394022806,-0.1569303919,0.0394022806,-0.1569303919,-0.0429359303,0.0210765717,0.0686275148,-0.036785319,-0.1948932532,-0.1498641468,-0.1474042722,0.4034659509,-0.2722138617,-0.2349856444,0.4384363413,-0.2664977267,-0.1387172344,0.1579339523,-0.3459944763,-0.1222372055,0.255614063,-0.427690452,-0.0936248686,0.0310145966,-0.1088924957,-0.2799315284,0.1077048054,-0.2649572058,-0.0035334179,-0.3899340043,0.0545269494,-0.031065027,-0.0520065599,-0.1962102361,-0.1803653355,-0.1719757652
20,WALKING_DOWNSTAIRS,0.2961444214,-0.0096412077,-0.1046029259,0.0745098785,0.6169370153,-0.1609385365,0.91972663,-0.2774197187,-0.028259158,-0.9404580751,-0.9085771538,-0.9196935329,0.0695031058,0.0043644964,-0.0025348215,-0.1356996275,0.2896709667,-0.3815034055,-0.1113677476,0.0139023395,0.1039004805,-0.2049395677,-0.1467941773,0.1597235296,-0.0452503066,-0.0577371504,-0.061531283,-0.249235099,-0.3345687879,0.0030785455,0.2218515879,0.1726363614,0.2218515879,0.1726363614,-0.0612699838,0.0467185843,0.0938419437,-0.0305762439,-0.2681834236,-0.2755918804,-0.0343309988,0.5241876869,-0.188098812,0.1130334243,0.560191344,-0.2139167569,-0.1993604306,0.2058290172,-0.3562202454,-0.1472785928,0.2931195264,-0.4052948965,-0.0629572601,-0.1380979456,0.2570378411,-0.2533656306,-0.1599614244,0.0183050845,0.1518877472,0.0002421746,0.0137917153,0.0790379799,-0.1005661035,-0.1516819872,-0.3116684726,-0.2816572859
20,WALKING_UPSTAIRS,0.2520983172,-0.0282258048,-0.1210239478,-0.116088676,0.1521963284,-0.2292494551,0.7770957171,-0.4798948429,-0.1301176348,-0.9314050143,-0.9245943537,-0.9040640935,0.0836451257,0.0065998263,-0.0245420993,-0.1856953881,-0.2607897116,-0.5136412071,0.0659193259,-0.1746509647,0.0587019418,-0.4927011939,-0.1047221612,0.1841193328,-0.1483891689,-0.018981625,-0.0518985451,-0.4711076784,-0.3939886235,-0.2538670897,0.0087250246,-0.1982697188,0.0087250246,-0.1982697188,-0.2556112421,-0.23944437,0.0223302538,-0.2539299858,-0.3719284163,-0.4553960686,-0.1404390748,-0.029383244,-0.3184315222,-0.1084447596,0.1645467502,-0.2424389652,-0.2561622646,-0.312161099,-0.4927558951,-0.1870907795,-0.2550082824,-0.5332017127,-0.3726843539,-0.1623413856,0.1150766408,-0.5320217339,-0.0790467214,0.0954768332,-0.2050092952,-0.3202410123,-0.2150140316,-0.2804500269,-0.2866277168,-0.3609483418,-0.4503934465,-0.5028215437
24,STANDING,0.2803488839,-0.014478534,-0.1082225539,-0.9872558712,-0.9368719743,-0.9302835301,0.96644228,-0.1452013009,-0.0530585404,-0.9921975919,-0.9681553887,-0.9461849494,0.0746177417,0.0109839689,-0.003587749,-0.9805738368,-0.9677456387,-0.9777163549,-0.0278611511,-0.0692546674,0.0771246149,-0.9607386603,-0.9672985187,-0.9699586781,-0.099194772,-0.0431738608,-0.051718038,-0.9758568091,-0.981983572,-0.9832768835,-0.9500610177,-0.9479010117,-0.9500610177,-0.9479010117,-0.9776209539,-0.973108343,-0.9545185941,-0.9531047788,-0.982387269,-0.9799957187,-0.9841836336,-0.9489701584,-0.9538175993,-0.9888518535,-0.9344547913,-0.9238024677,-0.9811616406,-0.9677205925,-0.9741704684,-0.981721691,-0.9702281842,-0.9799367409,-0.9585401872,-0.9704264938,-0.9701333884,-0.9618856952,-0.9657980555,-0.9726886522,-0.9600660881,-0.9495225564,-0.9722513552,-0.9731955096,-0.9639223142,-0.954407177,-0.9811192378,-0.9797551
24,SITTING,0.2734756901,-0.0131255098,-0.1030410614,-0.9905937666,-0.9562559621,-0.9570561115,0.9196376044,0.182254652,0.109559621,-0.9896601499,-0.9716925447,-0.9634067957,0.0763318529,0.0047670258,-0.0011330017,-0.9885643822,-0.9795736781,-0.9846629468,-0.035622962,-0.0750132697,0.0800440231,-0.9881116487,-0.9779540051,-0.9712776541,-0.0951782658,-0.040616936,-0.0515966551,-0.9914420078,-0.9897808106,-0.9898501603,-0.9689791565,-0.9637796832,-0.9689791565,-0.9637796832,-0.9855558224,-0.9854184562,-0.9646332524,-0.9692571626,-0.9913064247,-0.9907245307,-0.9895295068,-0.9627732001,-0.9669917812,-0.9911000054,-0.9549980051,-0.9544026978,-0.9888574032,-0.9792282384,-0.9819713001,-0.9892888075,-0.9815501328,-0.9860084493,-0.9856765238,-0.9812001812,-0.974686891,-0.9888915518,-0.9762524278,-0.9728517876,-0.9689050315,-0.9658522621,-0.9844699629,-0.98561372,-0.9779737207,-0.9691058991,-0.9908547512,-0.9909330582
24,LAYING,0.2728504949,-0.017355521,-0.1072362372,-0.9679840211,-0.9831264619,-0.9735669589,-0.359292534,0.7384306993,0.6838399097,-0.9604121643,-0.9934543581,-0.9792396682,0.0807212328,0.0119819524,-0.0058922585,-0.9863654338,-0.982430495,-0.9830873668,-0.0143679929,-0.0955538054,0.1117307463,-0.9826517201,-0.960299551,-0.9817013613,-0.1028138097,-0.038232371,-0.0624116967,-0.9798657206,-0.9780913128,-0.992381596,-0.9718540425,-0.9693548342,-0.9718540425,-0.9693548342,-0.9855292706,-0.9836059274,-0.9537915126,-0.9578299347,-0.9827808739,-0.9786591022,-0.9758936871,-0.9808303621,-0.9766348157,-0.9651670818,-0.9845718085,-0.9730577818,-0.9859985468,-0.9821406139,-0.9815496896,-0.9881405178,-0.9841245324,-0.9831856379,-0.976570564,-0.9661119803,-0.9810930361,-0.9847132842,-0.9577929488,-0.9836027457,-0.9731710681,-0.971063024,-0.9831080843,-0.9832851163,-0.9640013835,-0.9613690846,-0.9785967407,-0.9800969811
24,WALKING,0.276980816,-0.0225446401,-0.1105959529,-0.4707623664,-0.1541274982,-0.2888400162,0.9597010814,-0.1151162418,-0.1409100298,-0.9831324003,-0.9625788443,-0.9628229666,0.0731938975,0.0121254591,-0.0116401388,-0.4858632553,-0.3022201612,-0.491189466,-0.0545126871,-0.065843588,0.097200632,-0.5805973733,-0.4871662802,-0.3961540033,-0.062531168,-0.0502895009,-0.0739835516,-0.4907734555,-0.5142465697,-0.5579682029,-0.299983614,-0.4810640186,-0.299983614,-0.4810640186,-0.399722201,-0.4098245626,-0.4030641569,-0.5638632126,-0.5078247459,-0.5560227659,-0.4924198026,-0.2031937414,-0.3444930134,-0.4627336391,-0.1827664769,-0.3146469184,-0.5096281688,-0.3528293071,-0.4699202243,-0.5076407345,-0.2943535457,-0.5111156195,-0.4682950812,-0.4798414329,-0.3914479214,-0.6169158393,-0.4958962719,-0.4533378584,-0.4346189121,-0.5902658455,-0.4186410469,-0.4029799836,-0.5345091638,-0.6680328019,-0.5715943921,-0.5674477319
24,WALKING_DOWNSTAIRS,0.2886312089,-0.0145730348,-0.1048188203,-0.0827324805,-0.1026073268,-0.2055663807,0.9508834167,-0.1283267109,-0.140123155,-0.9618453275,-0.9414789795,-0.9422077187,0.0802619829,-0.0044731627,-0.0084691586,-0.337218894,-0.1692918877,-0.2902393766,-0.0867069011,-0.0542300245,0.1119736506,-0.4319190679,-0.484673524,-0.4910772449,-0.0914145015,-0.0291766311,-0.0412055411,-0.3584445502,-0.5193267351,-0.4786909413,-0.0737699163,-0.0224839123,-0.0737699163,-0.0224839123,-0.2631069448,-0.14350197,-0.3049658064,-0.3636948774,-0.4971522384,-0.4591598524,-0.2223242935,-0.0861829752,-0.1738250836,-0.0349085947,-0.1691911475,-0.2915538224,-0.3761757949,-0.2258243574,-0.2500001834,-0.355930598,-0.1636268076,-0.3285699685,-0.2724692119,-0.4334754318,-0.3962866464,-0.4848946838,-0.5234127016,-0.5732819055,-0.0231701627,-0.1752917087,-0.2008301371,-0.0827554912,-0.3742986867,-0.4701472702,-0.4744499258,-0.4780304862
24,WALKING_UPSTAIRS,0.2698811068,-0.0251979435,-0.114248611,-0.3443993514,-0.116804489,-0.2556010129,0.9063695005,-0.2374984092,-0.2271348692,-0.9621905675,-0.9166907798,-0.934952939,0.08623101,-0.0150816048,-0.0132353652,-0.4987646722,-0.5152207522,-0.5238072642,0.0883163772,-0.1059329473,0.0248290703,-0.5774264088,-0.5685341246,-0.2745962838,-0.1468008456,-0.0317350582,-0.0498427229,-0.640489538,-0.6466443737,-0.6489753308,-0.226402822,-0.30685447,-0.226402822,-0.30685447,-0.4884876205,-0.4410686898,-0.3344358398,-0.5039290602,-0.6587516292,-0.6381803529,-0.3957905539,-0.252412542,-0.312792211,-0.3261655531,-0.1077876793,-0.2831434434,-0.5156446173,-0.5276042436,-0.4833909878,-0.5271047192,-0.5358433192,-0.5627271231,-0.5031886849,-0.5466209812,-0.372182912,-0.6029454807,-0.5861778242,-0.311996409,-0.3223009893,-0.4062833776,-0.4298007788,-0.4596477978,-0.5646649947,-0.54907099,-0.64611467,-0.6538769507
